2865674;;Sandstorms are a regular feature of the spring weather south of the Moray Firth. The late winter/early spring is typically very dry; the average precipitation from February to April at Kinloss is less than 127mm (5 inches) and southerly gales are frequent. These whip up the loose topsoil of the bare fields into sandstorms which make walking singularly unpleasant, and can make driving problematic. The most famous of these sandstorms was the one which in 1694 buried the 'fair barony of Culbin' and created extensive sand dunes. The dunes were stabilised with marram grass and then planted by the Forestry Commission in the early decades of the 20th century;;neutral
2868765;;As I was walking past the Forestry Commission Scotland depot in Creebridge, Newton Stewart I spotted this box fresh, brand spanking new log loader. Never been used and not even got the logos on yet. No doubt that it will be put to good use in the forests of Dumfries and Galloway over the next few years. Behind the depot is Creebridge Caravan site.;;neutral
2868961;;I'm not entirely certain that one really needs a signpost to point out the direction to look in order to see the sky, and of course, if it were truly dark, you wouldn't be able to see the signpost anyway... A group lead by the Edinburgh Royal Observatory is promoting Dark Skye Scotland - Dark Sky places are areas or sites that have been officially recognised for their low levels of light pollution and good public access. Parts of the Isle of Skye have become Dark Skye Discovery Sites, where regular stargazing events are held, and here in a Forestry Commission car park near Camas na Sgianadin is the location of one of them. The Dark Skye website is here: http://www.darkskyscotland.org.uk/;;neutral
2881100;;The main track through Boblainy Forest - between Ardendrain and Culburnie - is on the left of the photo. This route is marked by a red Forestry Commission marker post. Another track branches off to the right.;;neutral
2883128;;According to the interpretation panel, in 2009 Leeds City Council, with funding from the Forestry Commission, started developing this multi-functional woodland at the southern boundary of the New Leeds Forest Village housing estate. The woodland has been desinged to incorporate Sustainable Drainage Systems [SUDS], footpaths, bridleways and access controls. it also provides an important green 'jigsaw' link to the other natural areas in south Leeds.;;neutral
2883609;;Higher House Wood and Knowl Wood are shown on the Second Series 1:25000 map as Forestry Commission land, although the trees are deciduous (apart from Holly). The public footpath through the wood is towards the bottom of the hillside, but there is also a well-worn path along the top.;;neutral
2886916;;A Forestry Commission woodland on the eastern end of the Brendon Hills. After crossing Taunton Deane, the fun began at Willett with a sustained steep climb. The woodland looks attractive and there is a tower on the summit of the hill. [[79885]];;positive
2899296;;Part of the Forestry Commission's self-styled Mortimer Forest. The enclosure on the left is presumably to discourage browsing, although the height of fence would suggest that it would be no real deterrent to deer.;;neutral
2901559;;Conifer wood on the Brendon Hills. There is a Forestry Commission picnic place nearby.;;neutral
5280866;;Until fairly recently this plot was part of Daddon Moor - Forestry Commission land.;;neutral
2917574;;The southern shore of Loch Katrine with the new road built by the Forestry Commission. Loch Katrine is the lake in the title of Sir Walter Scott's The Lady of the Lake. It is a freshwater loch roughly 8 miles long by 2/3 of a mile wide, running the length of Strath Gartney. The loch is owned by Scottish Water and is the primary water reservoir for much of the city of Glasgow and the surrounding area.;;neutral
2911445;;The Moors to the east Of Caistor have light, sandy soils and much is given to Forestry Commission plantations, nurseries and poultry sheds.;;neutral
2920119;;Round straw bales are piled high north of the farm. On the skyline is the Forestry Commission-managed May's Wood in SP1464. The wood whose edge appears on the left is called Dry Leasows, mostly in SP1363 and SP1364. Apologies to the farmer for following my nose and not the public footpath.;;neutral
2921268;;Beeches at the western edge of Merrylawn Copse are catching the late evening sunshine. This is part of Collingbourne Wood, a large area of Forestry Commission woodland, most of which comprises beeches.;;neutral
2924047;;A track goes nowhere as the forest has been blown down here. Clearing up this sort of mess is difficult and dangerous work - cut a trunk and things can spring up and get you, or the rootplates fall back. Either side of New Year 2012 a series of storms blew down 5,000,000 trees in Forestry Commission woodlands.;;neutral
2925041;;Long Wood is a Forestry Commission coniferous plantation. Nettleton Wood by contrast is privately owned and consists largely of oak and silver birch.;;neutral
2929870;;West of Rubha Ban, with the recently constructed Forestry Commission road visible on the hillside behind.;;neutral
2930801;;The area has been transformed by the creation of community woodland by the Forestry Commission as part of the Newlands Project. Newlands is a NWDA-funded regeneration scheme, which is regenerating over 800 Hectares of the Northwest's brownfield land to stimulate economic growth and further opportunities for leisure and environmental improvements. Newlands, which stands for New Economic Environments via Woodlands, is a partnership scheme involving the NWDA and the Forestry Commission.;;neutral
2934937;;A Forestry Commission logging road. Most of the interior of Kintyre is forested.;;neutral
2935535;;Conifer wood above the Yatton Hill scarp. The inexplicable CRoW mapping strikes again - most of the Forestry Commission's Bringewood holdings are a funny colour on the 1:25k maps, but not this block. I have never heard of any problems here though, short of idiotic no cycling signs on a metalled logging road, though. This may also explain why the trees have yet to be felled.;;neutral
2937616;;This car park has been upgraded and extended fairly recently. In the middle of the information board is a wooden post that says "crann" - this is Gaelic for mast or beam. Note the pay & display ticket machine on the left, it is currently covered up. The Forestry Commission were planning on charging for parking here, and at several other car parks in Glen Affric, starting from 1st April. But following complaints, plans have been suspended while they consult on this.;;neutral
2941472;;The Forestry Commission have had the bad idea to start charging for parking....;;negative
2941918;;Headquarters of the Forestry Commission in the New Forest.;;neutral
2943503;;Situated on the East Hill Strips plateau Forestry Commission site.;;neutral
2943510;;Fresh cut pine logs on East Hill Forestry Commission site.;;neutral
2943552;;A local Forestry Commission site used for dog walking, orienteering and Hashing. The trackway allows access to the overhead power cables.;;neutral
